,text_data,sentiment,label
1721,"Ngelag bgt anj frustasi gw buka ini aplikasi sering eror sinyalnya gajelas, mana banyak iklan lagi kontl",0,Negative
1722,Update sekarang pas ganti lagu iklan nogol tiap lagu berganti mohon di hapus,0,Negative
1723,"SPOTIFY SANGAT SANGAT MELESET makin kesana makin kesini,masak kita putar musik DI ACAK ACAK gak se enak DULU, tolong lah di perbaharui, kami yang pengguna merasa tidak puasss",0,Negative
1724,"Ini gimana sih, kuota full tapi pas buka Spotify selalu muncul ny 'anda sedang offline' dan harus selalu dipancing dulu pake wifi baru bisa di akses lg secara online padahal jelas² kuota dan jaringan nya lancar. awalnya kirain kuotany yg ga cocok tapi udh bbrp kali isi kuota tetap aja msh gitu. Sebel banget!!",0,Negative
1725,"Ini gimana sih, kuota full tapi pas buka Spotify selalu muncul ny 'anda sedang offline' dan harus selalu dipancing dulu pake wifi baru bisa di akses lg secara online padahal jelas² kuota dan jaringan nya lancar. awalnya kirain kuotany yg ga cocok tapi udh bbrp kali isi kuota tetap aja msh gitu. Sebel banget!!",0,Negative
1726,"males banget, keliatan offline mulu di apknya,padahal wifi lancar buat aplikasi apa aja bisa, gajelas aseli",0,Negative
1727,"spotify tolong diberbaiki lagi, kenapa sekarang banyak lagu yang tidak ada liriknya",0,Negative
1729,"kemaren"" masih ada lyricnya, sekarang dari 100 lagu 2 doang yang punya lyric lol.",1,Positive
1730,"gajls udah bagus"" non premium ad lirikny ini malah gda, suda hapus ga guna juga. kalo mau premium mending klo login bayar gaa gratisan apk tolol😇😇 bye.",0,Negative
1731,sukaa bangettt sama aplikasi ini nyaa butt masih banyak iklannya min,0,Negative
1732,emng si ini apk nya bagus tapi knpa kalau lagu Inggris gak ada lirik nya jadi GK nyaman itu doang si,0,Negative
1733,"Ini tuh Spotify kenapa lagi sih ?? sekarang lirik² lagunya ada yg ga bisa dimuat padahal jaringan bagus. Tolong perbaiki dong.... iklannya juga bener² ganggu bgt, dulu 30mnt sekali baru iklan sekarang mah 2 lagu iklan 2 lagu iklan , malahan iklannya lama bgt lagi bisa sampe 1mnt. Iya sih emang bukan pengguna premium, tapi yaa ga gitu juga kali ..",0,Negative
1734,"Apknya sudah bagus cuman masalah yg kurang bagus nya itu di bagian liriknya ""tidak dapat memuat lirik untuk lagu ini"" ada beberapa yg lagi liriknya ada, mohon developer tolong perbaiki.",0,Negative
1735,"Banyak banget iklan nya malah tiba2 iklan podcasts horor buat kaget ,lirik juga sering ga ada tolong segera di atasi",0,Negative
1736,"liriknya suka ga muncul, ada tulisan ""tidak dapat memuat lirik untuk lagu ini""",0,Negative
1737,Ini aplikasi makin kesini makin tolol . Gw mau putar lagu robby william yg terdengar malah peter cetera...tolol bgt ni,0,Negative
1738,Ini aplikasi nya atau engak bisa hanya putar playlist doang. kok saya buat playlist kalau ingin pindah lagu dari playlist saya kok malah di alihkan ke lagu yang engak ada di playlist saya,0,Negative
1739,Seneng bisa dengerin berbagai macam lagu tp sayang meski dimasukan kedlam playlist kalau tidak ada kuota gak bisa muter lagunya.. Mohon penjelasannya bagaimana cara agar kita tetap bisa dengerin lagu meski saat ofline?,0,Negative
1740,"Spotify kok jadi gini ya iklannya muncul terus, dulu Bagus iklannya agak lama baru nongol skrang mah 2 lagu iklan muncul🙄",0,Negative
1741,"Pling malas pas denger musik selalu di alihkan dengan perangkat lain,d seting juga nggak bisa,nyebelinnnn",0,Negative
1742,Ok Bagus banget buat Sporty saya bisa nostalgia sambil nyantai,1,Positive
1743,"Piye Iki mas? Kenapa lirik-lirik lagunya gak ada padahal jaringan stabil? Terus, saat di pause lalu di play lagi, detik lagu yang ada di bar notifikasi jadi nge-stuck? Padahal aku cinta banget sama Spotify eh mlh kayak disuruh premium ngono. Developer mana lagi yang harus aku percaya 😔",0,Negative
1744,Spotify skrang gk enak banget masa stiap 2-4 lagu pasti iklan. Trus lagu nya gk bisa urutan harus beli prem dlu baru bisa. Payah dh.,0,Negative
1745,padahal make paketan tapi tetep gk bisa malah suruh premium,0,Negative
1746,"Keren,nyari lagu apa aja ada,ga pake lama lagi",0,Negative
1747,"Sangat fleksible, asyik diputar sambil mengerjakan hal2 lain",0,Negative
1748,"Kenapa setelah di update jadi gini,dulunya bisa milih/lompati lagu sekarang ga bisa,mau milih lagu lagunya cuman bisa 30 detik aj di putar. Plis dong ubah jadi yang dlu, jelek yg sekarang. Minimal bisa milih lagu lah. Masa milih aja ga bisa. Iklannya juga gak ngotak. Baru satu lagu sudah iklan. Makin jelek aja",0,Negative
1749,Kalau gk mau ada iklannya ya harus premium jgn protes,0,Negative
1750,Apk nya bagus tapi kadang kadang aj ada iklan,0,Negative
1751,"selalu menemani dari kecil hingga dewasa, terima kasih spotify🥰🥰",1,Positive
1752,Aplikasi ini enak banget di dengarnya karena bisa menyetel lagu saat bermain,1,Positive
1753,"Kenapa lirik beberapa lagu gak bisa muncul yah? Ada tulisan ""tidak dapat memuat lirik lagu ini"". Padahal dulu ada kok lirik nya,tolong yah Spotify kenapa bisa gini 😞",0,Negative
1754,Plis kembaliin Spotify yang dulu kenapa sekarang Spotify gada liriknya woy gaenak banget kalo gitu,0,Negative
1755,"Semoga lagu rekaman pribadi bisa di tempelkan gambar sendiri.😊, mantab",1,Positive
1756,Ko menghilang ga ad gambar apapun di spotify?? Ada yg sama,0,Negative
1757,"Musiknya oke,dan tanpa iklan,tapi volume nya yg kurang kencang,tolong di tambahkan volume besarnya",0,Negative
1758,"Spotify sekarang gabisa make lagu berurutan, sekarang di loncat loncat, banyak iklan juga, ama lagunya dibatasi",0,Negative
1759,please lah gue mau beli premium tapi halamannya error. ini aplikasi mau duit atauu kagak ? apalagi kalau paket mahasiswa. mau beli paketnya dibawa ke halaman selanjutnya tapi error bahkan lebih parah errornya. seperti disengaja untuk tidak bisa mengakses paket ini. mending pakai yang merah. beli premium mereka lancar ga error. lalu lagu lagunya lebih lengkap. dan fiturnya lebih banyak dan berguna. PR untuk Spotify.,0,Negative
1760,"berkurang satu karena banyak lagu yang liriknya jadi hilang, sedih 😔",0,Negative
1761,"Setiap mau masuk lagu IKLAAAAAAANNNN TERUUUSSS iklan yg itu2 aja padahal ,iya gratis tp ga setiap lagu iklan dong",0,Negative
1762,"skrng apa"" harus premium, ga sekalian aja spotify dijadiin app berbayar buat download-nye",0,Negative
1763,Kesel bangett padahal udah bagus dulu kanapa sekarang jadi ga ada lirik nya padahal di musiknya ada tulisan lirik tapi pas di play ga ke buka terus lirik nya gimana inii tolong di perbaiki lagi masalahnya Terima kasih,0,Negative
1764,Spotify bagus banyak lagu tapi kebanyakan ikalan kurang suka sama iklan nya...,0,Negative
1765,Gatau lagi dah sama Spotify sekarang baru ganti 1sampe 2 lagu aja iklan muluu,0,Negative
1766,"Spotify skrng banyak iklan asw,smuanya harus beli premuium anying,udh g kyk dulu gratis,skrng apa apa premium mau lompatin lagu aja hrus premium dulu,apa apa bayar lah🖕🗿udh tau gd uang juga😭🗿",0,Negative
1767,Aplikasi ini sangat bagus dan semua lagu ada di sini,1,Positive
1768,"Sangat keren, jadi mudah untuk mendengar lagu yg suluit di cari. Dan sedikit iklan, membuat tidak terganggu.",1,Positive
1769,"Apk Agus lagunya banyak tapiii tolong dong developer kurangin iklannya pls pls pls tinki winki dibsi sisi Lala puh sepuh developer tolong dong kurangin iklannya🙏,oh iya itu lagu wiskey colanya kenapa di hapus?",0,Negative
1770,Spotify aplikasinya bagus ada banyak banget lagu lagu bagus untuk di dengar aku kasi bintang lima deh😊😊😇😇,1,Positive
1771,Saya sangatlah puas menggunakan aplikasi Spotify ini☺️🙏🥰,1,Positive
1772,"Bagus bgt,tapi minesnya gak terlalu banyak lagu yang bisa dipilih,mau2 harus lagunya acak",0,Negative
1773,"Bagus bgt,tapi minesnya gak terlalu banyak lagu yang bisa dipilih,mau2 harus lagunya acak",0,Negative
1774,"Kenapa saya tidak bisa melakukan langganan premium? Padahal sinyal bagus,tertera tidak dapat menghubungkan dan tertera periksa pengaturan dan coba lagi.. Saya coba periksa pengaturan tidak ada yang abnormal?terus salahnya dimana? . Saya cukup sebal sama iklannya,jadi saya ingin premium tetapi ketika saya ingin premium,saya malah gak bisa premium.. Tolong diperbaiki!!! Serba salah jadinya dengan menikmati lagu di sini..😔 Terimakasih.",0,Negative
1775,setelah di update bukannya makin bagus malah makin makin. gak ada liriknya,0,Negative
1776,"Asyuu, Saran buat developer semoga bisa memilih iklan yang mungkin akan muncul(malam malam putar lagu biar tenang malah gak tenang denger iklan podcast yang rata rata horor🥴) mohon ya untuk developer",0,Negative
1777,lumayan bagus lah sya ksh bntang 4. soalnya pas pilih lagu yg mau d play bkn lagu yg d mksud yg di putar malah lagu lain.,0,Negative
1778,"Spotify memang bagus, tapi di spotify ada bug yaitu tidak bisa digeser-geser yang berbentuk bulat disaat menyetel lagu, memutar album malah next nya lagu diluar album. Tolong diperbaiki seperti semula!",0,Negative
1779,Untuk spotify waaww keren.. semoga di kedepannya lebih baik lagi,1,Positive
1780,Ini kenapa akun saya tidak bisa login lagi? Terjadi kesalahan silahkan coba lagi tapi pas di coba tidak bisa??,0,Negative
1781,Musik Nya Suka Berhenti Saat Main Game Atau Keluar Dari Aplikasi Spotify,0,Negative
1782,"mau langganan premium tapi kenapa saat proses pembayarannya selalu muncul ""tidak dapat terhubung"" padahal jaringannya bagus. TOLONG di perhatikanlah, kenapa se ribet ini mau langganan.",0,Negative
1783,"gimana ya, sportify kok gini sih? yang awalnya bisa lompatin lagu sepuasnya sekarang gak bisa, trs juga lirik nya juga gak bisa di muat padahal jaringan bagus banget, MOHON DIPERBAIKI!!!",0,Negative
1784,secara keseluruhan bagus kok tapi lirik lagu Inggrisnya hilang tolong diperbaiki ya saya ga bisa ngereok lagi nih min,0,Negative
1785,"Lengkap dan banyak lagu, bisa mendengarkan dengan gratis (terdapat iklan), tapi sebagian besar lagu tidak dapat dilihat liriknya. Apakah itu memang harus berbayar atau bermasalah?",0,Negative
1786,Kurang suka karena fitur lyrick hanya untuk premium dan pasti kalau beli premium dana nya untuk barca,0,Negative
1787,Kenapa selalu tidak dapat memuat lirik dan itu hampir semua lagu padahal jaringan lancar dan bagus,0,Negative
1788,Sangat bagus dan banyak sekali lagu yang saya sukai ada di spotify,1,Positive
1789,"Dengan segala hormat , menurut saya ini aplikasi yg bagus , untuk iklan nya juga standar dan tidak berlebihan , kalo ada yg berkomentar tentang terlalau banyak iklan lebih baik berfikir bahwa sudah bagus bisa dengar lagu gratis , jika tidak suka iklan get spotify premium lah jangan asal hujat defoloper , untuk masalah apk ini ada di lagu yg sedang di putar tiba tiba stop atau hilang secara random time , dan juga pengelompokan suatu genre lagu juga agak terlalu aja dan tidak relevan , itu saja",1,Positive
1790,"Lirik banyak ilang, banyak dibatesin sekarang, iklannya juga lumayan terlalu sering mana lama, gua mau skip lagu nggak bisa, dibates cuman 6x se jam, nyetel lagu dipencarian juga nggak bisa.",0,Negative
1791,"Lirik banyak ilang, banyak dibatesin sekarang, iklannya juga lumayan terlalu sering mana lama, gua mau skip lagu nggak bisa, dibates cuman 6x se jam, nyetel lagu dipencarian juga nggak bisa.",0,Negative
1792,"keunggulannya banyak lagunya, tapi gak ada liriknya dan banyak iklan. Tolong dong lebih diperbaiki lagi:)",0,Negative
1793,"Gila update nya parah banget, masa yang free fiturnya cuman Next . Udah gila sih masa mau menonaktifkan acak lagi sama sebelumnya harus premium dulu, wkwk gila gila",0,Negative
1794,"Aplikasi bagus dan tampilan menarik, musik lengkap",1,Positive
1795,"Aplikasi bagus, tinggal ditingkatkan lagi, dikurangi iklan nya,",0,Negative
1796,SPOTIFY putaran musik yang bagus dan yang pasti asik bagi anda yang hobi musik,1,Positive
1797,"Bagus cm lirik nya woi g keluar. Gw butuh bgt lirik buat nyanyii. Spotify, really? Capee gwe, milih di yt, kalu keluar lg ny ilang. Iklanny ga bs di skip lg. Kalo gini mending gw ke yt aja. But pls Spotify update this bug.",0,Negative
1798,Aplikasi bagus buat dengar musik Mantap,1,Positive
1799,"Aplikasinya sangat bagus, bisa mendengar musik sambil membuka aplikasi lainnya",1,Positive
1800,Aplikasi nya bagus buat dengerin musik,1,Positive
1801,Sambil bekerja sambil dengerin musik yang disukai terasa membangkitkan semangat baru,1,Positive
1802,Spotify rusak gak bisa premium masa coba lagi terus,0,Negative
1803,ini kenapa yah? saya mau denger lagu tapi milih harus premium? kecewa,0,Negative
1804,"Fiks ni aplikasi best dh, cocok buat santai apa lagi lagi gamon/galau hhe bnyk lagu²enak disini 💟✅",1,Positive
1805,"Fiks ni aplikasi best dh, cocok buat santai apa lagi lagi gamon/galau hhe bnyk lagu²enak disini 💟✅",1,Positive
1806,"Aplikasi nya bagus tapi, terlalu sering muncul premium dan harus bayar. Itu sangat mengganggu saat mendengarkan musik. Tolong di perbaiki 🙏🙏",0,Negative
1807,"Jelek loading nya lama, terus kebanyakan kalo mau dengerin musik harus premium gak bisa gratis",0,Negative
1808,"kenapa di spotify ku ga ada fitur ""canvas"" ya? padahal udah ter update berkali kali, tapi tetap ga ada juga.",0,Negative
1809,Spotify luar biasa Spotify free luar biasa yang terdengar,1,Positive
1810,"Katalog lagu super lengkap ,praktis pilih pilih",1,Positive
1811,Ini aplikasi baguss sihh tpi setiap kita buka lagu psti ad iklannya,0,Negative
1812,Mengapa lirik lagu tidak bisa terlihat padahal jaringan sudah bagus?,0,Negative
1813,"Kualitas Jernih, Bass & Trible Pass. Gak Banyak Syarat2 berbayar spt di JOOX. Ketersediaan Musik rata2 banyak yg GRATIS. JOOX udah aku Uninstall Krn Banyak Iklan gak jelas & Ketersediaan Musik Terbatas, kualitas buruk. Bintang 5 buat Spotify ⭐⭐⭐⭐⭐. 👍👍👍",0,Negative
1814,Setelah update banyak lagu yang gak ada lirik,0,Negative
1815,Apaini kenapa setelah saya memutar lagu liriknya tidak ada!?,0,Negative
1816,"Di spotify musik nya variatif, dan rec musik yang disajikan selalu up to date",1,Positive
1817,Bagus sih tapi kenapa setiap selesai dengerin lagu selalu ada iklan trus pas mau pake lirik malah gk bisa padahal jaringan ny bagus loh tolong ya perbaiki lagi karena aku Ndak hapal yng musik aku putar jdi aku kasih bintang 4 aja ya😁🙏,0,Negative
1818,"Agak susah buat beli premium langsung nya, sering eror, coba lagi coba lagi truus, trus pas offline trnyata playlist downloadnya ga ada",0,Negative
1819,"Saya kira kalau udah di update jadi semakin bagus, ternyata semakin buruk. Beberapa lagu tidak bisa diputar, entah alasannya apa. Padahal sinyal di hp saya bagus, sudah dicoba menggunakan WiFi pun tetap sama, tidak bisa memutar lagu. Mohon perbaikannya yaa🙏🏻",0,Negative
1820,"Bagus apalagi kalo lagi pengen dengar lagu buat ngisi waktu kosong. Tapi kok setelah sekian lama akhirnya saya buka lagi buat dengerin lagu fav saya, kok liriknya gak muncul ya? Saya sudah restart berkali-kali tetap saja tidak bisa memuat liriknya. Kalo gini gimana saya mau karaoke? 🥲 apalagi kebiasaan buka spotify buat nyanyi-nyanyi. Tolong dong min, saya lagi kebelet pen nyanyi, apalagi kalo udah nyaman karaoke di spotify, udah gak bisa pindah ke yt",0,Negative
1821,"Ini kenapa mau beli paket premium pasti coba lagi"" terus, capek woii",0,Negative
1822,"Ini kenapa mau beli paket premium pasti coba lagi"" terus, capek woii",0,Negative
1823,spo aku ga premium jdi minta tolonggg iklan horror nya di gaada innnn😭😭 aku gapapa kalo iklan biasa asal jangan HORROR nangisss bgt benerannn😭😭,0,Negative
1824,Sebagian lagu kayak beberapa lagu mbak taylor swift lirik lagu tidak di temukan.. Pdhal sebelumnya ada kok..,0,Negative
1825,parah parah makin kesini makin jadi masa ga bisa nge search lagu sama offline padhal pake wifi loh paketan juga masih banyak masa ga bisa? di hapus downloads malah ilang akunya kacau kacau Spotify jadi kacau,0,Negative
1826,Apl ya jelek gak bisa buka lagu sepuasnya selalu ada kata premium,0,Negative
1827,kenapa sekarang pas mau up di sg lagu yang ada vid nya pas di postingan sg ga ada vid kaya dulu tolong dong bikin kaya dulu lagi,0,Negative
1828,"kecewa banget sama sportify masa kalo mau milih lagu mesti premium?? kalo mesti premium buat ngilangin iklan sih gpp tapi, kalo mesti premium cuman buat milih lagu sesuka kita itu jelek banget sih menurut gw",0,Negative
1829,"Awal download ok ok aja bagus, makin kesini kok liriknya banyak yg gk ada...??? padahal jaringan bagus dan kalaupun ada gk bisa di terjemahkan. Iklannya juga makin banyak, baru 2 lagu uda iklan 🤦‍♀️😑 tolong lah biar ada liriknya & terjemahan biar enak.",0,Negative
1830,"Awal download ok ok aja bagus, makin kesini kok liriknya banyak yg gk ada...??? padahal jaringan bagus dan kalaupun ada gk bisa di terjemahkan. Iklannya juga makin banyak, baru 2 lagu uda iklan 🤦‍♀️😑 tolong lah biar ada liriknya & terjemahan biar enak.",0,Negative
1831,"Saya tidak bisa melihat lirik lagu di akun Spotify saya padahal lagu yang saya putar seharusnya bisa menampilkan lirik dalam lagu nya tetapi tempat untuk menampilkan lirik nya tertulis ""Tidak dapat memuat lirik untuk lagu ini"" ini mengganggu sekali,saya sudah 1 bulan berusaha memecahkan masalah ini.. tetapi tidak kunjung usai,, tolong segera perbaiki masalah ini!",0,Negative
1832,"Saya tidak bisa melihat lirik lagu di akun Spotify saya padahal lagu yang saya putar seharusnya bisa menampilkan lirik dalam lagu nya tetapi tempat untuk menampilkan lirik nya tertulis ""Tidak dapat memuat lirik untuk lagu ini"" ini mengganggu sekali,saya sudah 1 bulan berusaha memecahkan masalah ini.. tetapi tidak kunjung usai,, tolong segera perbaiki masalah ini!",0,Negative
